unique_id,name,firstname,title,namesuffix,fblink1,fblink2,twlink,isListed,list_place,isDC,constituency,constituency_str,state,renewed_candidacy,party,sex,age,residence,birthplace,profession
1595,Schrader,Katharina Marianne Ute,NA,NA,https://www.facebook.com/schrader,https://www.facebook.com/katharina.schrader,NA,1,22,1,256,Oberallgäu,9,0,2,0,1981,Kempten (Allgäu),Oberhausen,wiss. Mitarbeiterin
1596,Nürnberger,Jörg,NA,NA,https://www.facebook.com/joerg.nuernberger.spd,https://www.facebook.com/jorg.nurnberger.spd,NA,1,23,1,239,Hof,9,0,2,1,1967,Tröstau,Wunsiedel,Rechtsanwalt
1597,Linsenbreder,Eva Maria,NA,NA,https://www.facebook.com/evamaria.linsenbreder,https://www.facebook.com/linsenbreder/,https://twitter.com/linsenbreder,1,24,1,251,Würzburg,9,0,2,0,1956,Kleinrinderfeld,Würzburg,Erste Bürgermeisterin
1598,Egerer,Lutz,NA,NA,https://www.facebook.com/lutz.egerer,NA,https://twitter.com/mayor91580,1,25,1,241,Ansbach,9,0,2,1,1964,Petersaurach,Nürnberg,Erster Bürgermeister
1599,Uekermann,Johanna,NA,NA,https://www.facebook.com/juekermann,https://www.facebook.com/johanna.uekermann,https://twitter.com/j_uekermann,1,26,1,231,Straubing,9,0,2,0,1987,Mitterfels,Straubing,Politikwissenschaftlerin
1600,Foitzik,Johannes,NA,NA,https://www.facebook.com/johannes.foitzik.5,NA,NA,1,27,1,232,Amberg,9,0,2,1,1960,Sengenthal,Mettingen,Abteilungsleiter
1601,Aschenbrenner,Doris,Dr.,NA,https://www.facebook.com/doriswaehlen,https://www.facebook.com/aschenbrennerin,https://twitter.com/Aschenbrennerin,1,28,1,238,Coburg,9,0,2,0,1985,Gerbrunn,Coburg,Dipl.-Informatikerin Robotik
1602,Erdogan,Abuzar Can,NA,NA,https://www.facebook.com/abuzarerdoganSPD,https://www.facebook.com/abuzar.erdogan,NA,1,29,1,222,Rosenheim,9,0,2,1,1993,Rosenheim,Rosenheim,Jurist
1603,Heidrich,Annette Mathilde,NA,NA,https://www.facebook.com/Annette-Heidrich-503773786324296,https://www.facebook.com/annette.heidrich,https://twitter.com/Annette0912,1,30,1,212,Altötting,9,0,2,0,1967,Burgkirchen a.d.Alz,Dinslaken,Sachbearbeiterin
1604,Hümpfer,Markus,NA,NA,https://www.facebook.com/markushuempfer,https://www.facebook.com/markus.humpfer,https://twitter.com/HumpferMarkus,1,31,1,250,Schweinfurt,9,0,2,1,1992,Schonungen,Schweinfurt,Student
1605,König,Anja,NA,NA,https://www.facebook.com/anjakoenigbundestagskandidatin,https://www.facebook.com/anja.konig.96,https://twitter.com/KoenigAnja,1,32,1,228,Landshut,9,0,2,0,1970,Landshut,Vacha,Leiterin eines Servicecenters
1606,Hammerl,Tobias,Dr.,NA,https://www.facebook.com/derhammerl,https://www.facebook.com/tobiashammerl,https://twitter.com/TobiasHammerl,1,33,1,233,Regensburg,9,0,2,1,1977,Regensburg,Regensburg,Angestellter im ö. D.
1607,Schmid,Christoph Florian,NA,NA,https://www.facebook.com/christophalerheim,https://www.facebook.com/christoph.schmid.547,https://twitter.com/kratermensch,1,34,1,254,Donau-Ries,9,0,2,1,1976,Alerheim,München,Erster Bürgermeister
1608,Roloff,Sebastian,NA,NA,https://www.facebook.com/Roloff.Direkt,https://www.facebook.com/sebastian.roloff,https://twitter.com/SebRoloff,1,35,1,219,München-Süd,9,0,2,1,1983,München,Berlin,Rechtsanwalt
1609,Horlamus,Alexander,NA,NA,https://www.facebook.com/alexistmoeglich,https://www.facebook.com/alexander.horlamus,https://twitter.com/Horlamus,1,36,1,246,Roth,9,0,2,1,1984,Lauf a.d.Pegnitz,Lauf a.d.Pegnitz,Jurist
1610,Widuckel,Werner,Prof. Dr.,NA,https://www.facebook.com/WernerWiduckel,NA,NA,1,37,1,216,Ingolstadt,9,0,2,1,1958,Karlskron,Salzgitter,Universitätsprofessor
1611,Bauske,Thomas,NA,NA,https://www.facebook.com/BauskeThomas,https://www.facebook.com/thomas.bauske.5,https://twitter.com/ThomasBauske,1,38,1,240,Kulmbach,9,0,2,1,1972,Bayreuth,Bayreuth,Gymnasiallehrer
1612,Corongiu,Enrico,NA,NA,https://www.facebook.com/Corongiu.EnricoSPD,https://www.facebook.com/profile.php?id=100000039936374,https://twitter.com/EnricoCorongiu,1,39,1,226,Weilheim,9,0,2,1,1978,Mittenwald,Garmisch-Partenkirchen,Rettungsassistent
1613,Mehltretter,Andreas,NA,NA,https://www.facebook.com/andreasmehltretterSPD,https://www.facebook.com/andreasmehltretter,https://twitter.com/Mehli,1,40,1,214,Freising,9,0,2,1,1991,Freising,Moosburg a.d.Isar,Student
1614,Woerlein,Herbert,NA,NA,https://www.facebook.com/herbertwoerleinmdl,https://www.facebook.com/herbert.woerlein,https://twitter.com/HerbertWoerlein,1,41,1,253,Augsburg-Land,9,0,2,1,1958,Stadtbergen,Augsburg,MdL
1615,Mosca Spatz,Alexander,NA,NA,https://www.facebook.com/alexander.ms.spd,NA,NA,1,42,1,247,Aschaffenburg,9,0,2,1,1994,Großostheim,Nürnberg,Student
1616,Goodwin,Bernhard,Dr.,NA,https://www.facebook.com/bernhardgoodwin,https://www.facebook.com/begood,https://twitter.com/BeGoodDe,1,43,1,220,München-West/Mitte,9,0,2,1,1979,München,Stuttgart,Geschäftsführer
1617,Gräbner,Hannes Hartmut,NA,NA,https://www.facebook.com/profile.php?id=100006685248385,https://www.facebook.com/HannesGraebner/,NA,1,44,1,223,Bad Tölz-Wolfratshausen – Miesbach,9,0,2,1,1967,Holzkirchen,München,Pressereferent
1618,Lechler,Pascal André,NA,NA,https://www.facebook.com/PascalLechler,https://www.facebook.com/pascal.lechler.7,NA,1,45,1,257,Ostallgäu,9,0,2,1,1980,Kaufbeuren,Ingolstadt,Regierungsamtmann
1619,Winklmeier,Christian,NA,NA,https://www.facebook.com/winklmeier.christian,https://www.facebook.com/christian.winklmeier.7,https://twitter.com/DerWinklmeier,1,46,1,224,Starnberg – Landsberg am Lech,9,0,2,1,1991,Gilching,München,Volkswirt
1620,Cetin,Filiz,NA,NA,https://www.facebook.com/filiz.cetin76,NA,https://twitter.com/FilizCetin1976,1,47,0,NA,NA,9,0,2,0,1976,Essenbach,Göppingen,Fachwirtin im Sozial- und Gesundheitswesen
1621,Brunner,Franz Friedrich,NA,NA,https://www.facebook.com/franz.brunner.3388,NA,NA,1,48,0,NA,NA,9,0,2,1,1954,Maxhütte-Haidhof,Maxhütte (jetzt Maxhütte-Haidhof),Rentner
1622,Nerb,Sarah,NA,NA,https://www.facebook.com/sarah.nerb,NA,https://twitter.com/sarahnerb,1,49,0,NA,NA,9,0,2,0,1982,Regensburg,Roth,Pressesprecherin
1623,Rösch,Christoph,NA,NA,https://www.facebook.com/christoph.roesch.spd,https://www.facebook.com/christoph.rosch,NA,1,50,0,NA,NA,9,0,2,1,1992,Gebsattel,Rothenburg ob der Tauber,Student
1624,Zeidler,Sabine,NA,NA,https://www.facebook.com/sabine.zeidler.37,NA,NA,1,51,0,NA,NA,9,0,2,0,1970,Weiden i.d.OPf.,Erbendorf,Pharmareferentin
1625,Seibert,Martin,NA,NA,https://www.facebook.com/martin.seibert.58,NA,https://twitter.com/AmbergSpd,1,52,0,NA,NA,9,0,2,1,1953,Amberg,Amberg,Lokomotivführer
1626,Föst,Daniel,NA,NA,https://www.facebook.com/daniel.foest.Bundestag,https://www.facebook.com/dfoest,https://twitter.com/DFoest,1,1,1,217,München-Nord,9,0,6,1,1976,München,Schweinfurt,selbständig
1627,Klein,Karsten,NA,NA,https://www.facebook.com/karsten.klein.stadtrat,NA,NA,1,2,1,247,Aschaffenburg,9,0,6,1,1977,Aschaffenburg,Aschaffenburg,Dipl.-Kaufmann
1628,Hessel,Katja,NA,NA,https://www.facebook.com/HesselKatja,https://www.facebook.com/katja.hessel.5,https://twitter.com/fdp_hessel,1,3,1,244,Nürnberg-Nord,9,0,6,0,1972,Nürnberg,Nürnberg,Rechtsanwältin
1629,Schulz,Ralph Jimmy,NA,NA,https://www.facebook.com/teamjimmyschulz,https://www.facebook.com/jimmyschulz,https://twitter.com/jimmyschulz,1,4,1,221,München-Land,9,0,6,1,1968,Hohenbrunn,Freiburg im Breisgau,Unternehmer
1630,Sattelberger,Thomas,NA,NA,https://www.facebook.com/thsattelberger,https://www.facebook.com/thomas.sattelberger.1,https://twitter.com/th_sattelberger,1,5,1,219,München-Süd,9,0,6,1,1949,München,Munderkingen,Vorstand i. R.
1631,Köhler,Lukas,Dr.,NA,https://www.facebook.com/lukaskoehler.julis,NA,NA,1,6,1,220,München-West/Mitte,9,0,6,1,1986,München,München,wiss. Mitarbeiter
1632,Thomae,Stephan,NA,NA,https://www.facebook.com/stephanthomaefdp,https://www.facebook.com/stephan.thomae,https://twitter.com/StephanThomae,1,7,1,256,Oberallgäu,9,0,6,1,1968,Sulzberg,Kempten (Allgäu),Rechtsanwalt
1633,Lechte,Ulrich,NA,NA,https://www.facebook.com/ulrich.lechte,NA,https://twitter.com/ULechte,1,8,1,233,Regensburg,9,0,6,1,1977,Regensburg,Sinsheim,Betriebswirt (VWA)
1634,Dassler,Britta Katharina,NA,NA,https://www.facebook.com/brittadassler1,https://www.facebook.com/britta.dassler,NA,1,9,1,242,Erlangen,9,0,6,0,1964,Herzogenaurach,Jülich,Unternehmerin
1635,Hacker,Thomas,NA,NA,https://www.facebook.com/thomas.hacker.FDP,https://www.facebook.com/Thomas-Hacker-135179350225,https://twitter.com/hacker_fdp,1,10,1,237,Bayreuth,9,0,6,1,1967,Bayreuth,Bayreuth,Dipl.-Kaufmann
1636,Bauer,Nicole,NA,NA,https://www.facebook.com/nicole.bauer.587,https://www.facebook.com/bauer.nicole.fdp,NA,1,11,1,228,Landshut,9,0,6,0,1987,Velden,Vilsbiburg,Dipl.-Wirtschaftsingenieurin (FH)
1637,Ullmann,Andrew,Prof. Dr.,NA,https://www.facebook.com/ullmannfdp,https://www.facebook.com/liberaler.ausunterfranken,https://twitter.com/UllmannFDP,1,12,1,251,Würzburg,9,0,6,1,1963,Würzburg,"Los Angeles, USA",Universitätsprofessor / Arzt für Innere Medizin
1638,Bubendorfer-Licht,Sandra Maria,NA,NA,https://www.facebook.com/Sandra-Bubendorfer-Licht-Ihre-FDP-Bundestagskandidatin-f%C3%BCr-S%C3%BCdostbayern-427823900665329/,https://www.facebook.com/sandra.bubendorfer,https://twitter.com/tulpen14,1,13,1,212,Altötting,9,0,6,0,1969,Ampfing,Mühldorf a.Inn,selbst. Dolmetscherin
1639,Sedlmayr,Armin Lothar Karl,NA,NA,https://www.facebook.com/armin.sedlmayr,https://www.facebook.com/sedlmayr2017,NA,1,14,1,229,Passau,9,0,6,1,1988,Passau,Deggendorf,Geschäftsführer
1640,Körber,Sebastian Michael,NA,NA,https://www.facebook.com/SEBASTIAN.koerber.FO,NA,https://twitter.com/sebastian0505,1,15,1,236,Bamberg,9,0,6,1,1980,Forchheim,Forchheim,Architekt
1641,Funke genannt Kaiser,Maximilian Ludwig,NA,NA,https://www.facebook.com/funkekaiser,NA,https://twitter.com/max_fksr,1,16,1,252,Augsburg-Stadt,9,0,6,1,1993,Augsburg,Augsburg,Immobilienverwalter
1642,Hundesrügge,Britta,NA,NA,https://www.facebook.com/hundesruegge,https://www.facebook.com/britta.hundesrugge,https://twitter.com/BHundesruegge,1,17,1,224,Starnberg – Landsberg am Lech,9,0,6,0,1967,Gauting,Göttingen,Journalistin
1643,Haugg,Friedrich Maximilian Franz,NA,NA,https://www.facebook.com/fritz.haugg,NA,https://twitter.com/fdp_planegg,1,18,1,223,Bad Tölz-Wolfratshausen – Miesbach,9,0,6,1,1969,Planegg,München,Dipl.-Volkswirt
1644,Lex,Ursula Sabine,NA,NA,https://www.facebook.com/uschi.lex,NA,https://twitter.com/uschilex,1,19,0,NA,NA,9,0,6,0,1964,Miesbach,Ehingen (Donau),Geschäftsführerin
1645,Dallheimer,Johannes Albert,NA,NA,https://www.facebook.com/Dallheimer17,https://www.facebook.com/johannes.dallheimer,https://twitter.com/johannesdal,1,20,1,241,Ansbach,9,0,6,1,1994,Nürnberg,"Veracruz, Mexiko",Student
1646,Faller,Karlheinz,NA,NA,https://www.facebook.com/fdpfaller,https://www.facebook.com/karlheinz.faller.7,NA,1,21,1,253,Augsburg-Land,9,0,6,1,1954,Dasing,Augsburg,Dipl.-Pädagoge
1647,Pöllath,Moritz Johann Martin,Dr.,NA,https://www.facebook.com/moritz.pl.5,NA,https://twitter.com/MoritzPllath,1,22,1,232,Amberg,9,0,6,1,1982,Sulzbach-Rosenberg,Neustadt a.d.Waldnaab,Gymnasiallehrer
1648,Krönauer,Manfred,NA,NA,https://www.facebook.com/kroenauer,NA,https://twitter.com/kroenauer_m,1,23,1,218,München-Ost,9,0,6,1,1974,München,Zwiesel,Steuerberater
1649,Vo,Huu Loi,NA,NA,https://www.facebook.com/loi.vo.9,NA,https://twitter.com/loi_fdp,1,24,0,NA,NA,9,0,6,1,1984,Regensburg,Regensburg,Pharmaberater
1650,Weinzierl,Florian Roland Gerolf Erich,NA,NA,https://www.facebook.com/florian.weinzierl,NA,https://twitter.com/weinzierl_,1,25,0,NA,NA,9,0,6,1,1985,München,Straubing,Berater
1651,Linnerer,Michael Franz,NA,NA,https://www.facebook.com/Linnerer2017,https://www.facebook.com/michael.linnerer,https://twitter.com/Linnerer,1,26,1,222,Rosenheim,9,0,6,1,1980,Raubling,Rosenheim,Dipl.-Informatiker / Projekt-Manager
1652,Laub,Jasmin Margot,NA,NA,https://www.facebook.com/LaubfuerFreiheit,https://www.facebook.com/jasmin.dittrich.33,NA,1,27,1,245,Nürnberg-Süd,9,0,6,0,1976,Nürnberg,Amberg,Lehrerin
1653,Baur,Mathias Eduard Josef,NA,NA,https://www.facebook.com/mathiasbaur.fdp,NA,https://twitter.com/mathiasbaur,1,28,1,231,Straubing,9,0,6,1,1990,Viechtach,Viechtach,selbst. Versicherungskaufmann
1654,Türker,Mahmut,NA,NA,https://www.facebook.com/mahmut.tuerker,https://www.facebook.com/Mahmut-Türker-333185343457123,NA,1,29,0,NA,NA,9,0,6,1,1967,München,"Hekimhan, Türkei",Dipl.-Ing. Luft und Raumfahrt
1655,Reich,Alexander,NA,NA,https://www.facebook.com/alex.reich.fdp,https://www.facebook.com/reich.alex,NA,1,30,1,225,Traunstein,9,0,6,1,1988,Bad Reichenhall,Berlin,Verwaltungsangestellter
1656,Drexler,Gerhard Johann,NA,NA,https://www.facebook.com/gerhard.drexler,NA,https://twitter.com/Gerhard_Drexler,1,31,0,NA,NA,9,0,6,1,1964,Freyung,Freyung,Geschäftsführer
1657,Horn,Klaus Werner,NA,NA,https://www.facebook.com/KlausWHorn,https://www.facebook.com/rindviech,https://twitter.com/Zaphod__B,1,32,1,239,Hof,9,0,6,1,1970,Konradsreuth,Geroldsgrün,selbst. Unternehmer
1658,Ziegler,Helge Norbert,NA,NA,https://www.facebook.com/HelgeZieglerFDP,https://www.facebook.com/helge.ziegler,https://twitter.com/HelgeZiegler,1,33,1,249,Main-Spessart,9,0,6,1,1953,Esselbach,Stuttgart,Präsident Bundesverband
1659,Thoma,Nicolas,NA,NA,https://www.facebook.com/Thoma2017,NA,https://twitter.com/ente82,1,34,1,248,Bad Kissingen,9,0,6,1,1982,Bad Kissingen,Bad Nauheim,Politologe / freier Journalist
1660,Fleischer,Franz Martin,NA,NA,https://www.facebook.com/FranzFleischerFuerth,NA,NA,1,35,1,243,Fürth,9,0,6,1,1954,Fürth,Brand,Geschäftsführer
1661,Sulzbacher,Andreas,NA,NA,https://www.facebook.com/fdpsulzbacher,NA,NA,1,36,1,250,Schweinfurt,9,0,6,1,1975,Volkach,Dettelbach,techn. Produktdesigner
1662,Wolf,Stefan,NA,NA,https://www.facebook.com/stefanlukonium,NA,https://twitter.com/StefanLukonium,1,37,1,240,Kulmbach,9,0,6,1,1991,Gundelsheim,Bamberg,Psychologe (B. A.)
1663,Pernsteiner,Peter Alexander,NA,NA,https://www.facebook.com/peter.pernsteiner.94,NA,https://twitter.com/PPernsteiner,1,38,1,213,Erding – Ebersberg,9,0,6,1,1959,Zorneding,München,freier Journalist / Dipl.-Ing. (Univ.)
1664,Deller,Michael,NA,NA,https://www.facebook.com/dadeller,NA,NA,1,39,0,NA,NA,9,0,6,1,1991,Ergolding,Landshut,Student
1665,Stangl,Christian Ludwig,Prof. Dr.,NA,NA,NA,NA,1,40,0,NA,NA,9,0,6,1,1965,Haimhausen,München,Hochschulprofessor für Wirtschaftsrecht
1666,Flott,Jonas,NA,NA,https://www.facebook.com/MALFFer,NA,NA,1,41,1,257,Ostallgäu,9,0,6,1,1995,Kempten (Allgäu),Kaufbeuren,Student
1667,Corticelli,Peter Anton,NA,NA,https://www.facebook.com/peter.corticelli,https://www.facebook.com/peter.corticelli.fdp,https://twitter.com/corticelli,1,42,0,NA,NA,9,0,6,1,1970,Buchbach,Mainburg,Produktmanager
1668,Lohner,Walter,NA,NA,https://www.facebook.com/profile.php?id=100013778529081,NA,NA,1,43,1,254,Donau-Ries,9,0,6,1,1941,Gundelfingen a.d.Donau,Gundelfingen,Rentner
1669,Kooter,Kenneth,NA,NA,https://www.facebook.com/kenneth.kooter.5,NA,NA,1,44,1,227,Deggendorf,9,0,6,1,1978,Deggendorf,Essen,Betriebswirt (B. A.) / Geschäftsführer
1670,Neudert,Thomas,NA,NA,https://www.facebook.com/thomas.neudert.395,NA,NA,1,45,1,214,Freising,9,0,6,1,1975,Wolnzach,Tirschenreuth,Dipl.-Kaufmann
1671,Arnold,Alexander,NA,NA,https://www.facebook.com/alexander.arnold.71,NA,NA,1,46,1,238,Coburg,9,0,6,1,1991,Weitramsdorf,Coburg,Student
1672,Schäuble,Jakob,NA,NA,https://www.facebook.com/Bundestagskandidat.Jakob.Schaeuble,https://www.facebook.com/jakob.schauble,https://twitter.com/jakobschaeuble,1,47,1,216,Ingolstadt,9,0,6,1,1983,Ingolstadt,Tübingen,wiss. Mitarbeiter
1673,Berg,Eva Gabriela,Dr.,NA,https://www.facebook.com/gabriela.berg.1,NA,NA,1,48,0,NA,NA,9,0,6,0,1960,München,Freiburg im Breisgau,Tierärztin
1674,Heimbeck,Jörg,NA,NA,https://www.facebook.com/jorg.heimbeck,NA,https://twitter.com/j_heimbeck,1,49,0,NA,NA,9,0,6,1,1969,Langquaid,Heessen (jetzt Hamm),Angestellter
1675,Tegtmeier,Ines,NA,NA,https://www.facebook.com/ines.tegtmeier,NA,NA,1,50,1,234,Schwandorf,9,0,6,0,1970,Roding,Halle (Saale),techn. Angestellte
1676,Böhringer,Richard,NA,NA,https://www.facebook.com/RBoehringer,https://www.facebook.com/richard.bohringer.9,https://twitter.com/rboehringer_de,1,51,1,255,Neu-Ulm,9,0,6,1,1944,Neu-Ulm,Untersulmetingen,Dipl.-Kaufmann / Unternehmensberater
1677,Neuner,Andreas Helmut,NA,NA,NA,NA,NA,1,52,1,246,Roth,9,0,6,1,1968,Rückersdorf,Nürnberg,Kunsthändler
1678,Tichatschke,Christian,NA,NA,https://www.facebook.com/christian.tichatschke,NA,https://twitter.com/Tichatschke_C,1,53,0,NA,NA,9,0,6,1,1990,Bayreuth,Ellwangen (Jagst),Student
1679,Hofmann,Martin,NA,NA,https://www.facebook.com/martin.hofmann.14224,NA,NA,1,54,1,235,Weiden,9,0,6,1,1982,München,Neustadt a.d.Waldnaab,Volkswirt (M. A.)
1680,Schwarzer,Andreas,NA,NA,https://www.facebook.com/Andreas-Schwarzer-1326806774127444,NA,https://twitter.com/Schwarzer_A,1,55,1,215,Fürstenfeldbruck,9,0,6,1,1961,München,München,Rechtsanwalt
1681,Kerckhoff,Birgit Elsbeth Gertrud,NA,NA,NA,NA,NA,1,56,0,NA,NA,9,0,6,0,1968,Greifenberg,München,Hotelbetriebswirtin
1682,Schröter,Karl-Martin,NA,NA,https://www.facebook.com/karl.m.schroter,NA,https://twitter.com/schroetermartin,0,NA,1,226,Weilheim,9,0,6,1,1961,Garmisch-Partenkirchen,Münster (Westf.),Diplomat
1683,Zeitler,Christoph,Prof. Dr.,NA,NA,NA,NA,0,NA,1,230,Rottal-Inn,9,0,6,1,1960,Landshut,München,Hochschulprofessor
1684,Roth,Claudia Benedikta,NA,NA,https://www.facebook.com/Roth,NA,NA,1,1,1,252,Augsburg-Stadt,9,1,4,0,1955,Augsburg,Ulm,MdB / Dramaturgin
1685,Hofreiter,Anton,Dr.,NA,https://www.facebook.com/anton.hofreiter,NA,https://twitter.com/ToniHofreiter,1,2,1,221,München-Land,9,1,4,1,1970,München,München,MdB / Dipl.-Biologe
1686,Deligöz,Ekin,NA,NA,https://www.facebook.com/fanprofil.ekin.deligoez,https://www.facebook.com/ekin.deligoez,https://twitter.com/ekindeligoez,1,3,1,255,Neu-Ulm,9,1,4,0,1971,Senden,"Tokat, Türkei",MdB / Dipl.-Verwaltungswissenschaftlerin
1687,Kekeritz,Uwe,NA,NA,https://www.facebook.com/uwe.kekeritz.3,https://www.facebook.com/Uwe-Kekeritz-1569424040015304,https://twitter.com/UweKekeritz,1,4,1,243,Fürth,9,1,4,1,1953,Uffenheim,Oy-Mittelberg,MdB / Dipl.-Volkswirt
1688,Walter-Rosenheimer,Beate,NA,NA,https://www.facebook.com/beate.walterrosenheimer,NA,https://twitter.com/beatewaro,1,5,1,215,Fürstenfeldbruck,9,1,4,0,1964,Dachau,Weißenburg i.Bay.,MdB / Dipl.-Psychologin
1689,Janecek,Dieter,NA,NA,https://www.facebook.com/dieter.janecek,https://www.facebook.com/DieterJanecekBundestag,https://twitter.com/djanecek,1,6,1,220,München-West/Mitte,9,1,4,1,1976,Wolnzach,Pirmasens,MdB / Dipl.-Politologe
1690,Rottmann,Manuela,Dr.,NA,https://www.facebook.com/ManuelaRottmannGruene/,https://www.facebook.com/manuela.rottmann,NA,1,7,1,248,Bad Kissingen,9,0,4,0,1972,Hammelburg,Würzburg,Juristin
1691,Grundl,Erhard,NA,NA,https://www.facebook.com/erhard.grundl,NA,https://twitter.com/ErhardGrundl,1,8,1,231,Straubing,9,0,4,1,1963,Straubing,Mallersdorf,Vertriebsmanager
1692,Bause,Margarete,NA,NA,https://www.facebook.com/margarete.bause,NA,https://twitter.com/MargareteBause,1,9,1,218,München-Ost,9,0,4,0,1959,München,Wertheim,MdL
1693,Schmidt,Stefan,NA,NA,https://www.facebook.com/schmidt.regensburg,NA,NA,1,10,1,233,Regensburg,9,0,4,1,1981,Regensburg,Freystadt,wiss. Angestellter
1694,Badum,Lisa Hildegard,NA,NA,https://www.facebook.com/Lisa-Badum-99489241160,NA,https://twitter.com/badulrichmartha,1,11,1,236,Bamberg,9,0,4,0,1983,Forchheim,Forchheim,Politikwissenschaftlerin
1695,Bär,Karl,NA,NA,https://www.facebook.com/karl.bar.3,https://www.facebook.com/KarlBaerBundestag,https://twitter.com/karlbaer,1,12,1,223,Bad Tölz-Wolfratshausen – Miesbach,9,0,4,1,1985,Holzkirchen,Tegernsee,Agrarökonom
1696,Wagner,Doris,NA,NA,https://www.facebook.com/doris.wagner.bundestag,https://www.facebook.com/doris.wagner.56,https://twitter.com/DorisWagner_MdB,1,13,1,217,München-Nord,9,1,4,0,1963,München,Bremen,MdB
1697,Gall,Korbinian Simon,NA,NA,https://www.facebook.com/korbinian.gall,NA,https://twitter.com/nachti_gall,1,14,1,222,Rosenheim,9,0,4,1,1992,Neubeuern,Bad Aibling,Student
1698,Schmidhuber,Anna,NA,NA,https://www.facebook.com/anna.schmidhuber,NA,https://twitter.com/annaschmidhuber,1,15,0,NA,NA,9,0,4,0,1988,München,München,Politikwissenschaftlerin
1699,Müller,Sascha,NA,NA,https://www.facebook.com/sascha.mueller,NA,https://twitter.com/SaschaMuller,1,16,1,245,Nürnberg-Süd,9,0,4,1,1970,Nürnberg,Essen,Landesschatzmeister
1700,Lanzinger,Anna-Maria,NA,NA,https://www.facebook.com/annamaria.lanzinger,NA,https://twitter.com/gruenhintermohr,1,17,1,213,Erding – Ebersberg,9,0,4,0,1996,Erding,Erding,Medienkauffrau
1701,Wagener,Niklas,NA,NA,https://www.facebook.com/niklas.wagener.77,NA,NA,1,18,1,247,Aschaffenburg,9,0,4,1,1998,Goldbach,Aschaffenburg,Student
1702,Herzberger-Fofana,Pierrette Gabrielle,Dr.,NA,https://www.facebook.com/pierrette.herzbergerfofana,NA,NA,1,19,0,NA,NA,9,0,4,0,1949,Erlangen,"Bamako, Mali",Gymnasiallehrerin
1703,Heilig,Martin,NA,NA,https://www.facebook.com/martin.heilig.526,NA,NA,1,20,1,251,Würzburg,9,0,4,1,1975,Würzburg,Würzburg,Lehrer
1704,Heilrath,Peter,NA,NA,https://www.facebook.com/peter.heilrath,https://www.facebook.com/heilrath,https://twitter.com/heilrath,1,21,1,219,München-Süd,9,0,4,1,1969,München,München,Rechtsanwalt
1705,Walthelm,Britta,NA,NA,https://www.facebook.com/britta.walthelm,NA,https://twitter.com/britterlwalt,1,22,1,244,Nürnberg-Nord,9,0,4,0,1980,Nürnberg,Nürnberg,Politikwissenschaftlerin
1706,Schüßler,Mathias Gerhard,NA,NA,https://www.facebook.com/Mmaatzee,NA,NA,1,23,0,NA,NA,9,0,4,1,1998,Tirschenreuth,Tirschenreuth,Schüler
1707,Winklmann,Tina,NA,NA,https://www.facebook.com/profile.php?id=100012631185298,NA,NA,1,24,1,234,Schwandorf,9,0,4,0,1980,Wackersdorf,Weiden i.d.OPf.,Verfahrensmechanikerin
1708,Wening,Helmut,NA,NA,https://www.facebook.com/helmut.wening.3,NA,https://twitter.com/weningsagt,1,25,1,242,Erlangen,9,0,4,1,1958,Erlangen,Erlangen,Polizeibeamter
1709,Bauer,Susanne Iris,NA,NA,https://www.facebook.com/susanne.bauer.750331,NA,NA,1,26,1,237,Bayreuth,9,0,4,0,1977,Pegnitz,Eschenbach i.d.OPf.,Sozialarbeiterin (M. A.)
1710,Räder,Günter Claus,Dr.,NA,https://www.facebook.com/GuenterRaederOstallgaeu,NA,NA,1,27,1,257,Ostallgäu,9,0,4,1,1959,Obergünzburg,Wildenheid,Dipl.-Agraringenieur
1711,Terpoorten,Adelheid Maria Irmgard,NA,NA,https://www.facebook.com/heidi.ho.902,https://www.facebook.com/HeidifuerSchwaben/,https://twitter.com/HeidiTerpoorten,1,28,0,NA,NA,9,0,4,0,1966,Binswangen,Oettingen i.Bay.,Dipl.-Sozialpädagogin (FH)
1712,Tutsch,Markus,NA,NA,https://www.facebook.com/Markus-Tutsch-587162938151564/,https://www.facebook.com/markus.tutsch.9,https://twitter.com/MarkusTutsch,1,29,1,240,Kulmbach,9,0,4,1,1968,Kulmbach,Münchberg,Unternehmer
